MS SubClass,Lot Frontage,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Exter Qual_Ord,Kitchen Qual_Ord,Bsmt Qual_Ord,Heating QC_Ord,Garage Qual_Ord,Gr Liv Area_Scaled,Lot Area_Scaled,price_per_sqft,total_bathrooms,qual_x_area,SalePrice_Log,house_age_group
20,70.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,CBlock,TA,No,BLQ,1148.0,Unf,0.0,0.0,1148.0,GasA,Y,SBrkr,1148,0,0,1.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1959.0,Unf,1.0,672.0,TA,Y,0,0,0,0,0,0,None,GdPrv,None,0,7,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,-0.7089386191043385,-0.28138264682472064,115.41811846689896,2.0,5740,11.794345471549745,Older
50,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Y,FuseF,832,629,0,0.0,0.0,2,0,4,1,6,Typ,0,None,Detchd,1949.0,Unf,1.0,384.0,TA,Y,0,204,0,0,0,0,None,None,None,0,8,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,-0.07392817996688218,0.08276497357421864,91.37577002053388,2.0,5844,11.80186424743109,Older
50,60.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,LwQ,120.0,Unf,0.0,744.0,864.0,GasA,Y,SBrkr,1064,0,431,0.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1994.0,Unf,2.0,576.0,TA,Y,180,36,0,0,0,0,None,None,None,0,8,2009,COD,False,False,False,False,True,False,False,False,False,False,False,3,3,3,3,3,-0.004949410220321429,-0.264501631309538,90.3010033444816,1.0,8970,11.813037464800539,Older
60,76.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Y,SBrkr,993,813,0,0.0,0.0,1,1,4,1,8,Typ,0,None,Attchd,1964.0,Unf,2.0,483.0,TA,Y,0,55,0,0,0,0,None,None,None,0,3,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,0.6260034542261608,-0.3272025460802163,80.14950166112956,1.5,10836,11.882770303874246,Mid-Century
90,75.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,Gd,CBlock,TA,Av,GLQ,941.0,Unf,0.0,0.0,941.0,GasA,Y,SBrkr,941,0,0,1.0,0.0,1,0,2,1,4,Typ,0,None,Attchd,1978.0,Unf,2.0,564.0,TA,Y,0,40,0,0,0,0,None,None,None,0,11,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,4,4,4,3,-1.1288975996201642,-0.19596216981932288,154.09139213602552,2.0,4705,11.884495917930655,Mid-Century
20,80.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,826.0,Unf,0.0,219.0,1045.0,GasA,Y,SBrkr,1045,0,0,1.0,0.0,1,0,3,1,6,Typ,1,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,3,3,-0.9179037156895078,-0.2807480221812927,121.5311004784689,2.0,6270,11.751950239425476,Mid-Century
20,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,N,SBrkr,894,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1962.0,Unf,1.0,308.0,TA,Y,0,0,0,0,0,0,None,None,None,0,8,2009,WD ,False,False,False,False,True,False,False,False,False,True,False,3,3,3,4,3,-1.224250604858057,-0.45031972690523236,122.48322147651007,1.0,4470,11.603688960617083,Mid-Century
50,60.0,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,468.0,Unf,0.0,350.0,818.0,GasA,Y,SBrkr,818,406,0,0.0,0.0,1,0,3,1,5,Typ,0,None,Detchd,1926.0,Unf,1.0,210.0,TA,N,0,0,116,0,0,0,None,None,None,0,12,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,-0.5547507808473203,-0.7866707879220288,93.95424836601308,1.0,7344,11.652696102959753,Historic
50,60.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,5,Typ,0,None,Detchd,1966.0,Unf,2.0,440.0,TA,Y,74,0,128,0,0,0,None,MnPrv,None,0,5,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,4,3,-0.5425780567743979,0.037071999247408546,89.4308943089431,1.5,6150,11.608244735642321,Historic
50,68.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Y,SBrkr,861,517,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1920.0,Unf,1.0,162.0,Fa,P,54,0,40,0,0,0,None,None,None,0,6,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,4,3,4,2,-0.2423175296423099,-0.770170547192903,93.54136429608128,1.0,8268,11.766799946849087,Historic
90,57.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Mn,LwQ,633.0,Unf,0.0,339.0,972.0,GasA,N,FuseA,972,972,0,1.0,0.0,2,0,4,2,12,Typ,0,None,Detchd,1920.0,Unf,2.0,324.0,TA,N,0,28,169,0,0,0,None,None,None,0,6,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,4,2,0.9059761079033779,0.020190983732225935,53.24074074074074,3.0,11664,11.547336553476635,Historic
50,52.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,GasA,Y,SBrkr,676,455,0,0.0,0.0,1,1,3,1,5,Typ,0,None,Detchd,1941.0,Unf,1.0,200.0,TA,Y,26,0,0,0,0,0,None,None,None,0,8,2009,WD ,False,False,False,False,False,True,False,False,False,False,False,3,3,3,5,3,-0.7434280039776189,-0.5620136641485459,58.797524314765695,1.5,5655,11.104972264124868,Older
50,90.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,GasA,Y,SBrkr,810,496,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Detchd,1959.0,Unf,2.0,472.0,TA,N,0,0,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,4,3,3,2,-0.3883902185173797,0.6996201269861548,99.5405819295559,1.5,6530,11.775297421715827,Historic
70,90.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Y,SBrkr,764,700,0,0.0,0.0,2,0,3,1,7,Typ,0,None,None,0.0,None,0.0,0.0,None,N,0,0,176,0,0,0,None,None,None,0,3,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,4,3,3,5,0,-0.06784181793042093,-0.031467462242806575,88.11475409836065,2.0,7320,11.767575435251748,Historic
70,57.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,ALQ,421.0,Unf,0.0,269.0,690.0,GasA,Y,FuseA,868,690,0,0.0,0.0,1,1,3,1,7,Typ,1,Gd,Detchd,1939.0,Unf,2.0,400.0,TA,Y,0,36,0,0,182,0,None,MnPrv,None,0,10,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,0.12286419254536467,-0.4749431630702356,96.27727856225931,1.5,7790,11.918397239722838,Historic
70,60.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Stone,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,N,SBrkr,1378,994,0,0.0,0.0,2,0,4,2,11,Min2,0,None,Attchd,1985.0,RFn,1.0,432.0,TA,Y,0,287,0,0,0,0,None,None,None,0,12,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,1.7742970917718486,-0.45031972690523236,45.320404721753796,2.0,11860,11.58525542883217,Historic
190,63.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,BrkTil,Po,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,N,SBrkr,1101,600,0,0.0,0.0,2,0,4,2,8,Typ,0,None,None,0.0,None,0.0,0.0,None,N,0,0,148,0,0,0,None,None,None,0,10,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,2,2,2,4,0,0.4129807829500172,-0.31996782514513805,55.58495002939448,2.0,6804,11.45689465044527,Historic
90,60.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Y,SBrkr,960,1000,0,0.0,0.0,2,0,4,2,10,Typ,0,None,Detchd,1952.0,Unf,2.0,400.0,TA,N,0,0,0,0,0,0,None,None,None,0,7,2009,COD,False,False,False,False,False,True,False,False,False,True,False,3,3,3,4,3,0.9384367054311712,-0.32390249793439113,63.52040816326531,2.0,9800,11.732069026983156,Older
60,60.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,CBlock,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Y,SBrkr,707,682,0,0.0,0.0,1,1,3,1,6,Typ,2,Gd,Detchd,1947.0,Unf,1.0,240.0,TA,P,0,0,126,0,0,0,None,None,None,0,9,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,4,3,-0.220000868841952,-0.8592718471301827,97.19222462203024,1.5,9723,11.813037464800539,Older
50,56.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,801.0,801.0,GasA,N,SBrkr,801,646,0,0.0,0.0,1,0,3,1,6,Typ,0,None,None,0.0,None,0.0,0.0,None,N,80,0,244,0,0,0,None,None,None,0,7,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,2,4,0,-0.10233120280370131,-0.0017670289303800227,71.18175535590878,1.0,7235,11.542493975902508,Historic
20,60.0,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,N,SBrkr,936,0,0,0.0,0.0,1,0,2,1,4,Min2,0,None,Detchd,1974.0,Unf,2.0,576.0,TA,Y,0,32,112,0,0,0,None,None,None,0,2,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,2,3,2,3,3,-1.1390415363475996,-0.5264746841165825,99.35897435897436,1.0,3744,11.440365524765756,Older
50,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Ex,CBlock,TA,No,BLQ,384.0,Unf,0.0,384.0,768.0,GasA,Y,FuseA,768,560,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Detchd,1950.0,Unf,1.0,308.0,TA,Y,0,12,0,0,0,0,None,MnPrv,None,0,3,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,-0.34375689691666395,-0.5264746841165825,97.51506024096386,1.5,6640,11.771443882099637,Older
190,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,811.0,811.0,GasA,Y,FuseA,811,576,0,0.0,0.0,2,0,3,2,7,Typ,0,None,BuiltIn,1954.0,Unf,1.0,256.0,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,4,3,3,3,-0.22405844353292617,-0.5264746841165825,67.05118961788031,2.0,6935,11.440365524765756,Older
30,62.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,Y,SBrkr,861,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1920.0,Unf,2.0,288.0,TA,N,0,0,128,0,0,0,None,None,None,0,11,2009,Oth,False,False,False,False,False,True,False,False,False,True,False,3,3,2,3,3,-1.2912005872591308,-0.34827208424202316,92.91521486643438,1.0,3444,11.289794413577894,Historic
30,50.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,BrkTil,None,None,None,0.0,None,0.0,0.0,0.0,GasA,N,FuseA,612,0,0,0.0,0.0,1,0,1,1,4,Typ,0,None,Detchd,1965.0,Unf,1.0,308.0,Fa,N,0,0,25,0,0,0,None,None,None,0,10,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,0,2,3,-1.7963686362854139,-0.5359940537680012,73.52941176470588,1.0,1224,10.714439990727769,Historic
50,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,Grav,N,SBrkr,600,368,0,0.0,0.0,1,0,2,1,6,Typ,0,None,None,0.0,None,0.0,0.0,None,Y,0,0,0,0,0,0,None,GdWo,None,0,5,2009,WD ,False,False,False,False,False,True,False,False,False,False,False,3,3,3,2,0,-1.074120341292013,-0.5359940537680012,39.15289256198347,1.0,2904,10.542732775946709,Historic
30,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,190.0,190.0,GasA,Y,FuseA,886,0,0,0.0,0.0,1,0,2,1,4,Typ,0,None,Attchd,1938.0,Unf,1.0,273.0,TA,Y,144,20,80,0,0,0,None,None,None,0,12,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,2,4,3,-1.2404809036219537,-0.5538904687126686,103.04740406320542,1.0,4430,11.421917019425596,Historic
30,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Y,SBrkr,792,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1963.0,Unf,1.0,287.0,TA,Y,0,0,81,0,0,0,None,GdWo,None,0,2,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,4,3,2,3,3,-1.4311869140977393,-0.2066238638289119,125.63131313131314,1.0,3960,11.507922973347437,Historic
190,33.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Y,SBrkr,736,716,0,0.0,0.0,2,0,2,3,8,Typ,0,None,None,0.0,None,0.0,0.0,None,N,0,0,102,0,0,0,None,None,None,0,6,2009,New,False,False,False,False,False,True,False,False,False,False,True,3,3,3,4,0,-0.09218726607626591,-0.7224467740071235,77.8236914600551,2.0,5808,11.635151947212842,Historic
70,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,BrkTil,TA,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,Y,SBrkr,833,677,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Detchd,1974.0,Unf,2.0,720.0,TA,N,0,0,160,0,0,0,None,None,None,0,6,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,4,4,2,3,3,0.025482399961984786,-0.06954494084848165,57.94701986754967,2.0,6040,11.37940550085183,Historic
50,50.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,GasA,Y,SBrkr,720,564,0,0.0,0.0,1,1,2,1,5,Typ,0,None,Detchd,1948.0,Unf,1.0,240.0,TA,Y,0,35,0,0,0,0,None,MnWw,None,0,4,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,-0.4330235401180955,-0.8437870058305414,85.66978193146417,1.5,6420,11.608244735642321,Older
75,90.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,GasA,N,FuseA,1075,1063,0,0.0,0.0,2,0,2,3,11,Typ,0,None,Detchd,1910.0,Unf,2.0,360.0,Po,N,40,156,0,0,0,0,None,MnPrv,None,0,11,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,2,1.2995608529278717,-0.259932333876857,49.57904583723106,2.0,10690,11.571203807011969,Historic
70,65.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,TA,Stone,Fa,No,Unf,0.0,Unf,0.0,1240.0,1240.0,GasW,N,SBrkr,1320,1320,0,0.0,0.0,1,1,4,1,8,Typ,1,Gd,Detchd,1950.0,Unf,4.0,864.0,TA,N,181,0,386,0,0,0,None,None,None,0,5,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,4,4,3,3,3,2.3180121003623864,0.19699740939124386,100.74962121212121,1.5,18480,12.491176396967154,Historic
70,70.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,TA,BrkTil,Gd,Mn,Unf,0.0,Unf,0.0,917.0,917.0,GasA,Y,FuseA,1090,917,0,0.0,0.0,2,0,3,1,8,Typ,0,None,Detchd,1930.0,Unf,1.0,357.0,TA,Y,0,235,0,0,0,0,None,None,None,0,6,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,5,2,4,3,1.033789710669064,-0.22185485527118193,79.72097658196313,2.0,12042,11.982935344196433,Historic
70,60.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Y,SBrkr,664,624,0,1.0,0.0,1,0,3,1,5,Typ,1,Gd,Attchd,1917.0,Unf,1.0,280.0,TA,N,0,103,0,0,0,0,None,None,None,0,5,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,5,3,5,3,-0.42490839073614717,-0.8310945129619831,92.3913043478261,2.0,7728,11.686887175419702,Historic
70,121.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,BrkTil,TA,No,BLQ,216.0,Unf,0.0,700.0,916.0,GasA,Y,SBrkr,916,826,0,0.0,0.0,1,1,4,1,8,Typ,1,Gd,Attchd,1925.0,Unf,2.0,424.0,TA,P,0,169,0,0,0,0,None,None,None,0,11,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,4,4,3,4,3,0.49616106411498756,0.9548661585728634,96.44087256027555,1.5,13936,12.031725210748633,Historic
30,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Y,SBrkr,816,0,0,0.0,0.0,1,0,2,1,5,Typ,1,Gd,None,0.0,None,0.0,0.0,None,N,0,33,0,0,0,0,None,None,None,0,6,2009,WD ,True,False,False,False,False,False,False,False,False,True,False,3,3,3,5,0,-1.3824960178060495,-0.8691719915676581,71.69117647058823,1.0,3264,10.97679912709094,Historic
70,50.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,PConc,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Y,SBrkr,832,650,0,0.0,1.0,1,0,3,1,7,Typ,0,None,Detchd,1930.0,Unf,2.0,324.0,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,5,3,-0.03132364571165348,-0.1456998980598318,96.49122807017544,1.5,10374,11.870606902224587,Historic
30,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,BrkTil,TA,No,ALQ,247.0,Rec,465.0,310.0,1022.0,GasW,N,SBrkr,1022,0,0,1.0,0.0,1,0,2,1,4,Maj2,0,None,Detchd,1956.0,Unf,1.0,280.0,TA,Y,0,30,226,0,0,0,None,None,None,0,6,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,-0.9645658246357107,-0.37416476969388224,83.17025440313111,2.0,5110,11.350418300109132,Historic
50,98.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,Y,SBrkr,1188,561,120,0.0,0.0,1,0,2,1,7,Typ,0,None,Detchd,1963.0,Unf,2.0,456.0,TA,Y,48,0,244,0,0,0,None,MnWw,None,0,9,2009,WD ,False,False,False,False,False,True,False,False,False,True,False,3,3,3,3,3,0.7538170569918469,-0.16854638522323684,66.82718031032638,1.0,9345,11.735276702486741,Historic
50,60.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Y,SBrkr,1044,0,436,0.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1920.0,Unf,1.0,207.0,TA,Y,0,0,176,0,0,0,None,None,None,0,9,2009,ConLI,False,False,False,False,False,True,False,False,True,False,False,2,3,3,5,2,-0.035381220402627644,-0.6026296413279326,80.4054054054054,1.0,8880,11.686887175419702,Historic
